celltype	state_index	bio_label	label_name	func_score
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	6	Bivalent	6_Bivalent	0.84
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	9	Quiescent	9_Quiescent	0.6
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	8	Enhancer	8_Enhancer	0.975
ADIPOSE_NUCLEI	11	Quiescent	11_Quiescent	0.62
ADIPOSE_NUCLEI	10	Transcribed	10_Transcribed	0.78
ADIPOSE_NUCLEI	13	Quiescent	13_Quiescent	0.765
ADIPOSE_NUCLEI	12	Transcribed	12_Transcribed	0.905
ADIPOSE_NUCLEI	14	Enhancer	14_Enhancer	1.01
ADIPOSE_NUCLEI	1	Transcribed	1_Transcribed	0.795
ADIPOSE_NUCLEI	0	Quiescent	0_Quiescent	0.725
ADIPOSE_NUCLEI	3	ConstitutiveHet	3_ConstitutiveHet	0.78
ADIPOSE_NUCLEI	2	ConstitutiveHet	2_ConstitutiveHet	0.545
ADIPOSE_NUCLEI	5	Enhancer	5_Enhancer	0.855
ADIPOSE_NUCLEI	4	Transcribed	4_Transcribed	0.73
ADIPOSE_NUCLEI	7	ConstitutiveHet	7_ConstitutiveHet	0.675
ADIPOSE_NUCLEI	6	Quiescent	6_Quiescent	0.745
ADIPOSE_NUCLEI	9	FacultativeHet	9_FacultativeHet	0.705
ADIPOSE_NUCLEI	8	RegPermissive	8_RegPermissive	0.8
HL-60	11	Promoter	11_Promoter	0.87
HL-60	10	Quiescent	10_Quiescent	0.74
HL-60	12	Quiescent	12_Quiescent	0.755
HL-60	1	Transcribed	1_Transcribed	0.805
HL-60	0	Quiescent	0_Quiescent	0.755
HL-60	3	RegPermissive	3_RegPermissive	0.755
HL-60	2	Promoter	2_Promoter	1.015
HL-60	5	Quiescent	5_Quiescent	0.555
HL-60	4	Quiescent	4_Quiescent	0.7
HL-60	7	Promoter	7_Promoter	0.89
HL-60	6	Transcribed	6_Transcribed	0.85
HL-60	9	Transcribed	9_Transcribed	0.77
HL-60	8	Transcribed	8_Transcribed	0.765
DUODENUM_SMOOTH_MUSCLE	11	ConstitutiveHet	11_ConstitutiveHet	0.59
DUODENUM_SMOOTH_MUSCLE	10	FacultativeHet	10_FacultativeHet	0.76
DUODENUM_SMOOTH_MUSCLE	13	Quiescent	13_Quiescent	0.73
DUODENUM_SMOOTH_MUSCLE	12	ConstitutiveHet	12_ConstitutiveHet	0.53
DUODENUM_SMOOTH_MUSCLE	1	Quiescent	1_Quiescent	0.65
DUODENUM_SMOOTH_MUSCLE	0	ConstitutiveHet	0_ConstitutiveHet	0.675
DUODENUM_SMOOTH_MUSCLE	3	Transcribed	3_Transcribed	0.845
DUODENUM_SMOOTH_MUSCLE	2	Bivalent	2_Bivalent	0.935
DUODENUM_SMOOTH_MUSCLE	5	Enhancer	5_Enhancer	0.805
DUODENUM_SMOOTH_MUSCLE	4	Enhancer	4_Enhancer	0.93
DUODENUM_SMOOTH_MUSCLE	7	Transcribed	7_Transcribed	0.715
DUODENUM_SMOOTH_MUSCLE	6	Quiescent	6_Quiescent	0.565
DUODENUM_SMOOTH_MUSCLE	9	Quiescent	9_Quiescent	0.72
DUODENUM_SMOOTH_MUSCLE	8	FacultativeHet	8_FacultativeHet	0.795
NH-A	11	FacultativeHet	11_FacultativeHet	0.78
NH-A	10	Transcribed	10_Transcribed	0.82
NH-A	13	FacultativeHet	13_FacultativeHet	0.835
NH-A	12	Transcribed	12_Transcribed	0.71
NH-A	15	ConstitutiveHet	15_ConstitutiveHet	0.75
NH-A	14	Quiescent	14_Quiescent	0.735
NH-A	16	Quiescent	16_Quiescent	0.665
NH-A	1	Bivalent	1_Bivalent	0.995
NH-A	0	Promoter	0_Promoter	0.98
NH-A	3	Quiescent	3_Quiescent	0.69
NH-A	2	Enhancer	2_Enhancer	0.845
NH-A	5	Transcribed	5_Transcribed	0.775
NH-A	4	Transcribed	4_Transcribed	0.88
NH-A	7	Quiescent	7_Quiescent	0.82
NH-A	6	RegPermissive	6_RegPermissive	0.765
NH-A	9	Enhancer	9_Enhancer	0.835
NH-A	8	Quiescent	8_Quiescent	0.405
IPS_DF_19.11_CELL_LINE	11	Quiescent	11_Quiescent	0.645
IPS_DF_19.11_CELL_LINE	10	Enhancer	10_Enhancer	0.815
IPS_DF_19.11_CELL_LINE	13	Bivalent	13_Bivalent	0.945
IPS_DF_19.11_CELL_LINE	12	Enhancer	12_Enhancer	0.83
IPS_DF_19.11_CELL_LINE	14	Bivalent	14_Bivalent	0.76
IPS_DF_19.11_CELL_LINE	1	LowConfidence	1_LowConfidence	0.755
IPS_DF_19.11_CELL_LINE	0	Quiescent	0_Quiescent	0.725
IPS_DF_19.11_CELL_LINE	3	Enhancer	3_Enhancer	0.805
IPS_DF_19.11_CELL_LINE	2	Quiescent	2_Quiescent	0.735
IPS_DF_19.11_CELL_LINE	5	Bivalent	5_Bivalent	1.0
IPS_DF_19.11_CELL_LINE	4	Quiescent	4_Quiescent	0.705
IPS_DF_19.11_CELL_LINE	7	Enhancer	7_Enhancer	0.775
IPS_DF_19.11_CELL_LINE	6	RegPermissive	6_RegPermissive	0.68
IPS_DF_19.11_CELL_LINE	9	Promoter	9_Promoter	1.1
IPS_DF_19.11_CELL_LINE	8	Transcribed	8_Transcribed	0.72
IPS_DF_6.9_CELL_LINE	11	Quiescent	11_Quiescent	0.635
IPS_DF_6.9_CELL_LINE	10	RegPermissive	10_RegPermissive	0.795
IPS_DF_6.9_CELL_LINE	13	ConstitutiveHet	13_ConstitutiveHet	0.69
IPS_DF_6.9_CELL_LINE	12	RegPermissive	12_RegPermissive	0.775
IPS_DF_6.9_CELL_LINE	14	RegPermissive	14_RegPermissive	0.87
IPS_DF_6.9_CELL_LINE	1	FacultativeHet	1_FacultativeHet	0.76
IPS_DF_6.9_CELL_LINE	0	Promoter	0_Promoter	1.06
IPS_DF_6.9_CELL_LINE	3	RegPermissive	3_RegPermissive	0.75
IPS_DF_6.9_CELL_LINE	2	Quiescent	2_Quiescent	0.705
IPS_DF_6.9_CELL_LINE	5	LowConfidence	5_LowConfidence	0.735
IPS_DF_6.9_CELL_LINE	4	Transcribed	4_Transcribed	1.0
IPS_DF_6.9_CELL_LINE	7	Transcribed	7_Transcribed	0.815
IPS_DF_6.9_CELL_LINE	6	Enhancer	6_Enhancer	0.825
IPS_DF_6.9_CELL_LINE	9	Bivalent	9_Bivalent	1.0
IPS_DF_6.9_CELL_LINE	8	ConstitutiveHet	8_ConstitutiveHet	0.695
SK-N-MC	11	Promoter	11_Promoter	1.01
SK-N-MC	10	Quiescent	10_Quiescent	0.755
SK-N-MC	13	Promoter	13_Promoter	0.975
SK-N-MC	12	Transcribed	12_Transcribed	0.755
SK-N-MC	1	Quiescent	1_Quiescent	0.745
SK-N-MC	0	RegPermissive	0_RegPermissive	0.75
SK-N-MC	3	Quiescent	3_Quiescent	0.735
SK-N-MC	2	Quiescent	2_Quiescent	0.67
SK-N-MC	5	Promoter	5_Promoter	0.985
SK-N-MC	4	RegPermissive	4_RegPermissive	0.82
SK-N-MC	7	RegPermissive	7_RegPermissive	0.735
SK-N-MC	6	LowConfidence	6_LowConfidence	0.865
SK-N-MC	9	RegPermissive	9_RegPermissive	0.845
SK-N-MC	8	Transcribed	8_Transcribed	0.86
FETAL_BRAIN_FEMALE	11	ConstitutiveHet	11_ConstitutiveHet	0.58
FETAL_BRAIN_FEMALE	10	FacultativeHet	10_FacultativeHet	0.785
FETAL_BRAIN_FEMALE	13	Quiescent	13_Quiescent	0.7
FETAL_BRAIN_FEMALE	12	LowConfidence	12_LowConfidence	0.8
FETAL_BRAIN_FEMALE	1	FacultativeHet	1_FacultativeHet	0.78
FETAL_BRAIN_FEMALE	0	Bivalent	0_Bivalent	1.04
FETAL_BRAIN_FEMALE	3	ConstitutiveHet	3_ConstitutiveHet	0.675
FETAL_BRAIN_FEMALE	2	Transcribed	2_Transcribed	0.84
FETAL_BRAIN_FEMALE	5	Transcribed	5_Transcribed	0.585
FETAL_BRAIN_FEMALE	4	Quiescent	4_Quiescent	0.485
FETAL_BRAIN_FEMALE	7	Transcribed	7_Transcribed	0.8
FETAL_BRAIN_FEMALE	6	Quiescent	6_Quiescent	0.62
FETAL_BRAIN_FEMALE	9	RegPermissive	9_RegPermissive	0.915
FETAL_BRAIN_FEMALE	8	Quiescent	8_Quiescent	0.76
NHDF-NEO	11	Quiescent	11_Quiescent	0.74
NHDF-NEO	10	LowConfidence	10_LowConfidence	0.83
NHDF-NEO	12	Quiescent	12_Quiescent	0.715
NHDF-NEO	1	Quiescent	1_Quiescent	0.395
NHDF-NEO	0	Enhancer	0_Enhancer	0.9
NHDF-NEO	3	Quiescent	3_Quiescent	0.74
NHDF-NEO	2	FacultativeHet	2_FacultativeHet	0.735
NHDF-NEO	5	Quiescent	5_Quiescent	0.79
NHDF-NEO	4	Quiescent	4_Quiescent	0.64
NHDF-NEO	7	Transcribed	7_Transcribed	0.87
NHDF-NEO	6	FacultativeHet	6_FacultativeHet	0.79
NHDF-NEO	9	Promoter	9_Promoter	0.865
NHDF-NEO	8	Promoter	8_Promoter	1.05
FETAL_KIDNEY	11	Enhancer	11_Enhancer	0.92
FETAL_KIDNEY	10	Transcribed	10_Transcribed	0.825
FETAL_KIDNEY	13	ConstitutiveHet	13_ConstitutiveHet	0.68
FETAL_KIDNEY	12	FacultativeHet	12_FacultativeHet	0.805
FETAL_KIDNEY	14	FacultativeHet	14_FacultativeHet	0.71
FETAL_KIDNEY	1	RegPermissive	1_RegPermissive	0.845
FETAL_KIDNEY	0	Quiescent	0_Quiescent	0.765
FETAL_KIDNEY	3	Quiescent	3_Quiescent	0.725
FETAL_KIDNEY	2	Quiescent	2_Quiescent	0.605
FETAL_KIDNEY	5	ConstitutiveHet	5_ConstitutiveHet	0.715
FETAL_KIDNEY	4	Promoter	4_Promoter	1.075
FETAL_KIDNEY	7	Enhancer	7_Enhancer	1.03
FETAL_KIDNEY	6	Transcribed	6_Transcribed	0.755
FETAL_KIDNEY	9	RegPermissive	9_RegPermissive	0.845
FETAL_KIDNEY	8	ConstitutiveHet	8_ConstitutiveHet	0.75
CD8_MEMORY_PRIMARY_CELLS	11	ConstitutiveHet	11_ConstitutiveHet	0.695
CD8_MEMORY_PRIMARY_CELLS	10	ConstitutiveHet	10_ConstitutiveHet	0.77
CD8_MEMORY_PRIMARY_CELLS	13	Enhancer	13_Enhancer	0.9
CD8_MEMORY_PRIMARY_CELLS	12	Quiescent	12_Quiescent	0.535
CD8_MEMORY_PRIMARY_CELLS	1	FacultativeHet	1_FacultativeHet	0.72
CD8_MEMORY_PRIMARY_CELLS	0	ConstitutiveHet	0_ConstitutiveHet	0.715
CD8_MEMORY_PRIMARY_CELLS	3	Quiescent	3_Quiescent	0.695
CD8_MEMORY_PRIMARY_CELLS	2	RegPermissive	2_RegPermissive	0.74
CD8_MEMORY_PRIMARY_CELLS	5	Transcribed	5_Transcribed	0.79
CD8_MEMORY_PRIMARY_CELLS	4	Transcribed	4_Transcribed	0.86
CD8_MEMORY_PRIMARY_CELLS	7	FacultativeHet	7_FacultativeHet	0.74
CD8_MEMORY_PRIMARY_CELLS	6	Quiescent	6_Quiescent	0.685
CD8_MEMORY_PRIMARY_CELLS	9	RegPermissive	9_RegPermissive	0.8
CD8_MEMORY_PRIMARY_CELLS	8	Quiescent	8_Quiescent	0.745
FETAL_HEART	11	Transcribed	11_Transcribed	0.805
FETAL_HEART	10	ConstitutiveHet	10_ConstitutiveHet	0.62
FETAL_HEART	13	Quiescent	13_Quiescent	0.76
FETAL_HEART	12	FacultativeHet	12_FacultativeHet	0.83
FETAL_HEART	14	Transcribed	14_Transcribed	0.7
FETAL_HEART	1	Enhancer	1_Enhancer	0.845
FETAL_HEART	0	LowConfidence	0_LowConfidence	0.705
FETAL_HEART	3	Enhancer	3_Enhancer	0.98
FETAL_HEART	2	Quiescent	2_Quiescent	0.735
FETAL_HEART	5	Quiescent	5_Quiescent	0.655
FETAL_HEART	4	LowConfidence	4_LowConfidence	0.785
FETAL_HEART	7	ConstitutiveHet	7_ConstitutiveHet	0.765
FETAL_HEART	6	RegPermissive	6_RegPermissive	0.805
FETAL_HEART	9	RegPermissive	9_RegPermissive	0.89
FETAL_HEART	8	Quiescent	8_Quiescent	0.735
FETAL_LUNG	11	Quiescent	11_Quiescent	0.455
FETAL_LUNG	10	Quiescent	10_Quiescent	0.69
FETAL_LUNG	13	Transcribed	13_Transcribed	0.815
FETAL_LUNG	12	Quiescent	12_Quiescent	0.565
FETAL_LUNG	14	Transcribed	14_Transcribed	0.69
FETAL_LUNG	1	Bivalent	1_Bivalent	0.945
FETAL_LUNG	0	ConstitutiveHet	0_ConstitutiveHet	0.715
FETAL_LUNG	3	Transcribed	3_Transcribed	0.875
FETAL_LUNG	2	RegPermissive	2_RegPermissive	0.855
FETAL_LUNG	5	Promoter	5_Promoter	1.005
FETAL_LUNG	4	FacultativeHet	4_FacultativeHet	0.78
FETAL_LUNG	7	Quiescent	7_Quiescent	0.795
FETAL_LUNG	6	FacultativeHet	6_FacultativeHet	0.735
FETAL_LUNG	9	Quiescent	9_Quiescent	0.78
FETAL_LUNG	8	Transcribed	8_Transcribed	0.765
FETAL_ADRENAL_GLAND	11	Quiescent	11_Quiescent	0.57
FETAL_ADRENAL_GLAND	10	Promoter	10_Promoter	1.005
FETAL_ADRENAL_GLAND	13	ConstitutiveHet	13_ConstitutiveHet	0.445
FETAL_ADRENAL_GLAND	12	FacultativeHet	12_FacultativeHet	0.695
FETAL_ADRENAL_GLAND	14	Transcribed	14_Transcribed	0.805
FETAL_ADRENAL_GLAND	1	FacultativeHet	1_FacultativeHet	0.87
FETAL_ADRENAL_GLAND	0	Quiescent	0_Quiescent	0.73
FETAL_ADRENAL_GLAND	3	Bivalent	3_Bivalent	1.055
FETAL_ADRENAL_GLAND	2	ConstitutiveHet	2_ConstitutiveHet	0.735
FETAL_ADRENAL_GLAND	5	Enhancer	5_Enhancer	0.835
FETAL_ADRENAL_GLAND	4	ConstitutiveHet	4_ConstitutiveHet	0.665
FETAL_ADRENAL_GLAND	7	Enhancer	7_Enhancer	0.765
FETAL_ADRENAL_GLAND	6	Transcribed	6_Transcribed	0.915
FETAL_ADRENAL_GLAND	9	RegPermissive	9_RegPermissive	0.81
FETAL_ADRENAL_GLAND	8	FacultativeHet	8_FacultativeHet	0.82
FETAL_MUSCLE_TRUNK	11	Quiescent	11_Quiescent	0.57
FETAL_MUSCLE_TRUNK	10	LowConfidence	10_LowConfidence	0.88
FETAL_MUSCLE_TRUNK	13	FacultativeHet	13_FacultativeHet	0.7
FETAL_MUSCLE_TRUNK	12	ConstitutiveHet	12_ConstitutiveHet	0.535
FETAL_MUSCLE_TRUNK	14	Enhancer	14_Enhancer	0.915
FETAL_MUSCLE_TRUNK	1	Bivalent	1_Bivalent	1.005
FETAL_MUSCLE_TRUNK	0	RegPermissive	0_RegPermissive	0.78
FETAL_MUSCLE_TRUNK	3	Quiescent	3_Quiescent	0.7
FETAL_MUSCLE_TRUNK	2	Bivalent	2_Bivalent	0.885
FETAL_MUSCLE_TRUNK	5	Transcribed	5_Transcribed	0.74
FETAL_MUSCLE_TRUNK	4	Enhancer	4_Enhancer	0.885
FETAL_MUSCLE_TRUNK	7	Transcribed	7_Transcribed	0.8
FETAL_MUSCLE_TRUNK	6	RegPermissive	6_RegPermissive	0.725
FETAL_MUSCLE_TRUNK	9	Promoter	9_Promoter	1.06
FETAL_MUSCLE_TRUNK	8	FacultativeHet	8_FacultativeHet	0.695
AORTA	11	Quiescent	11_Quiescent	0.73
AORTA	10	Bivalent	10_Bivalent	0.79
AORTA	13	Promoter	13_Promoter	0.96
AORTA	12	Quiescent	12_Quiescent	0.695
AORTA	1	Transcribed	1_Transcribed	0.825
AORTA	0	ConstitutiveHet	0_ConstitutiveHet	0.705
AORTA	3	Quiescent	3_Quiescent	0.675
AORTA	2	FacultativeHet	2_FacultativeHet	0.795
AORTA	5	Enhancer	5_Enhancer	0.81
AORTA	4	RegPermissive	4_RegPermissive	0.72
AORTA	7	Transcribed	7_Transcribed	0.995
AORTA	6	Transcribed	6_Transcribed	0.815
AORTA	9	Transcribed	9_Transcribed	0.865
AORTA	8	RegPermissive	8_RegPermissive	0.765
K562	24	RegPermissive	24_RegPermissive	0.795
K562	25	Transcribed	25_Transcribed	0.775
K562	26	RegPermissive	26_RegPermissive	0.82
K562	27	Transcribed	27_Transcribed	0.865
K562	20	Quiescent	20_Quiescent	0.715
K562	21	RegPermissive	21_RegPermissive	0.635
K562	22	Promoter	22_Promoter	0.815
K562	23	ConstitutiveHet	23_ConstitutiveHet	0.875
K562	28	FacultativeHet	28_FacultativeHet	0.81
K562	29	RegPermissive	29_RegPermissive	0.785
K562	1	RegPermissive	1_RegPermissive	0.87
K562	0	LowConfidence	0_LowConfidence	0.805
K562	3	Quiescent	3_Quiescent	0.76
K562	2	Transcribed	2_Transcribed	0.775
K562	5	Transcribed	5_Transcribed	0.835
K562	4	FacultativeHet	4_FacultativeHet	0.785
K562	7	Transcribed	7_Transcribed	0.845
K562	6	ConstitutiveHet	6_ConstitutiveHet	0.775
K562	9	Transcribed	9_Transcribed	1.06
K562	8	RegPermissive	8_RegPermissive	0.84
K562	11	Quiescent	11_Quiescent	0.495
K562	10	ConstitutiveHet	10_ConstitutiveHet	0.77
K562	13	RegPermissive	13_RegPermissive	0.78
K562	12	ConstitutiveHet	12_ConstitutiveHet	0.815
K562	15	Quiescent	15_Quiescent	0.425
K562	14	Bivalent	14_Bivalent	0.9
K562	17	Bivalent	17_Bivalent	0.91
K562	16	Promoter	16_Promoter	0.965
K562	19	RegPermissive	19_RegPermissive	0.79
K562	18	RegPermissive	18_RegPermissive	0.815
K562	31	Promoter	31_Promoter	1.14
K562	30	RegPermissive	30_RegPermissive	0.735
BRAIN_HIPPOCAMPUS_MIDDLE	11	Quiescent	11_Quiescent	0.765
BRAIN_HIPPOCAMPUS_MIDDLE	10	Transcribed	10_Transcribed	0.775
BRAIN_HIPPOCAMPUS_MIDDLE	13	Quiescent	13_Quiescent	0.67
BRAIN_HIPPOCAMPUS_MIDDLE	12	ConstitutiveHet	12_ConstitutiveHet	0.545
BRAIN_HIPPOCAMPUS_MIDDLE	1	Enhancer	1_Enhancer	0.875
BRAIN_HIPPOCAMPUS_MIDDLE	0	Transcribed	0_Transcribed	0.89
BRAIN_HIPPOCAMPUS_MIDDLE	3	Quiescent	3_Quiescent	0.685
BRAIN_HIPPOCAMPUS_MIDDLE	2	FacultativeHet	2_FacultativeHet	0.74
BRAIN_HIPPOCAMPUS_MIDDLE	5	ConstitutiveHet	5_ConstitutiveHet	0.705
BRAIN_HIPPOCAMPUS_MIDDLE	4	Bivalent	4_Bivalent	1.035
BRAIN_HIPPOCAMPUS_MIDDLE	7	Quiescent	7_Quiescent	0.585
BRAIN_HIPPOCAMPUS_MIDDLE	6	RegPermissive	6_RegPermissive	0.835
BRAIN_HIPPOCAMPUS_MIDDLE	9	Enhancer	9_Enhancer	0.79
BRAIN_HIPPOCAMPUS_MIDDLE	8	Quiescent	8_Quiescent	0.75
FETAL_BRAIN_MALE	11	RegPermissive	11_RegPermissive	0.79
FETAL_BRAIN_MALE	10	FacultativeHet	10_FacultativeHet	0.805
FETAL_BRAIN_MALE	13	ConstitutiveHet	13_ConstitutiveHet	0.74
FETAL_BRAIN_MALE	12	Transcribed	12_Transcribed	0.765
FETAL_BRAIN_MALE	1	Enhancer	1_Enhancer	0.93
FETAL_BRAIN_MALE	0	FacultativeHet	0_FacultativeHet	0.72
FETAL_BRAIN_MALE	3	Quiescent	3_Quiescent	0.47
FETAL_BRAIN_MALE	2	Quiescent	2_Quiescent	0.685
FETAL_BRAIN_MALE	5	RegPermissive	5_RegPermissive	0.815
FETAL_BRAIN_MALE	4	Quiescent	4_Quiescent	0.755
FETAL_BRAIN_MALE	7	FacultativeHet	7_FacultativeHet	0.86
FETAL_BRAIN_MALE	6	ConstitutiveHet	6_ConstitutiveHet	0.685
FETAL_BRAIN_MALE	9	ConstitutiveHet	9_ConstitutiveHet	0.575
FETAL_BRAIN_MALE	8	Promoter	8_Promoter	1.055
BREAST_MYOEPITHELIAL_CELLS	11	ConstitutiveHet	11_ConstitutiveHet	0.55
BREAST_MYOEPITHELIAL_CELLS	10	Transcribed	10_Transcribed	0.74
BREAST_MYOEPITHELIAL_CELLS	13	FacultativeHet	13_FacultativeHet	0.745
BREAST_MYOEPITHELIAL_CELLS	12	Enhancer	12_Enhancer	1.04
BREAST_MYOEPITHELIAL_CELLS	1	Transcribed	1_Transcribed	0.875
BREAST_MYOEPITHELIAL_CELLS	0	RegPermissive	0_RegPermissive	0.85
BREAST_MYOEPITHELIAL_CELLS	3	Quiescent	3_Quiescent	0.735
BREAST_MYOEPITHELIAL_CELLS	2	RegPermissive	2_RegPermissive	0.765
BREAST_MYOEPITHELIAL_CELLS	5	Transcribed	5_Transcribed	0.905
BREAST_MYOEPITHELIAL_CELLS	4	ConstitutiveHet	4_ConstitutiveHet	0.515
BREAST_MYOEPITHELIAL_CELLS	7	Quiescent	7_Quiescent	0.68
BREAST_MYOEPITHELIAL_CELLS	6	Bivalent	6_Bivalent	0.87
BREAST_MYOEPITHELIAL_CELLS	9	Quiescent	9_Quiescent	0.785
BREAST_MYOEPITHELIAL_CELLS	8	Transcribed	8_Transcribed	0.785
HSMMTUBE	11	Enhancer	11_Enhancer	0.84
HSMMTUBE	10	Bivalent	10_Bivalent	1.0
HSMMTUBE	13	Quiescent	13_Quiescent	0.73
HSMMTUBE	12	Enhancer	12_Enhancer	0.835
HSMMTUBE	15	Promoter	15_Promoter	0.9
HSMMTUBE	14	Quiescent	14_Quiescent	0.73
HSMMTUBE	16	Transcribed	16_Transcribed	0.69
HSMMTUBE	1	Transcribed	1_Transcribed	0.82
HSMMTUBE	0	Quiescent	0_Quiescent	0.675
HSMMTUBE	3	ConstitutiveHet	3_ConstitutiveHet	0.785
HSMMTUBE	2	RegPermissive	2_RegPermissive	0.8
HSMMTUBE	5	Quiescent	5_Quiescent	0.48
HSMMTUBE	4	ConstitutiveHet	4_ConstitutiveHet	0.81
HSMMTUBE	7	RegPermissive	7_RegPermissive	0.785
HSMMTUBE	6	Promoter	6_Promoter	0.98
HSMMTUBE	9	FacultativeHet	9_FacultativeHet	0.75
HSMMTUBE	8	Transcribed	8_Transcribed	0.855
HMF	11	Enhancer	11_Enhancer	0.84
HMF	10	Quiescent	10_Quiescent	0.735
HMF	12	RegPermissive	12_RegPermissive	0.785
HMF	1	RegPermissive	1_RegPermissive	0.77
HMF	0	RegPermissive	0_RegPermissive	0.755
HMF	3	Enhancer	3_Enhancer	0.93
HMF	2	Promoter	2_Promoter	1.04
HMF	5	Promoter	5_Promoter	0.945
HMF	4	RegPermissive	4_RegPermissive	0.73
HMF	7	RegPermissive	7_RegPermissive	0.775
HMF	6	RegPermissive	6_RegPermissive	0.79
HMF	9	Enhancer	9_Enhancer	0.89
HMF	8	Quiescent	8_Quiescent	0.7
ES-I3_CELL_LINE	11	ConstitutiveHet	11_ConstitutiveHet	0.585
ES-I3_CELL_LINE	10	Bivalent	10_Bivalent	0.98
ES-I3_CELL_LINE	13	Bivalent	13_Bivalent	0.885
ES-I3_CELL_LINE	12	RegPermissive	12_RegPermissive	0.75
ES-I3_CELL_LINE	1	RegPermissive	1_RegPermissive	0.79
ES-I3_CELL_LINE	0	Quiescent	0_Quiescent	0.68
ES-I3_CELL_LINE	3	FacultativeHet	3_FacultativeHet	0.765
ES-I3_CELL_LINE	2	Transcribed	2_Transcribed	0.845
ES-I3_CELL_LINE	5	Quiescent	5_Quiescent	0.795
ES-I3_CELL_LINE	4	Quiescent	4_Quiescent	0.765
ES-I3_CELL_LINE	7	Quiescent	7_Quiescent	0.75
ES-I3_CELL_LINE	6	Transcribed	6_Transcribed	0.79
ES-I3_CELL_LINE	9	Enhancer	9_Enhancer	0.845
ES-I3_CELL_LINE	8	ConstitutiveHet	8_ConstitutiveHet	0.665
AG04450	11	Promoter	11_Promoter	1.005
AG04450	10	Quiescent	10_Quiescent	0.465
AG04450	12	RegPermissive	12_RegPermissive	0.795
AG04450	1	Promoter	1_Promoter	0.925
AG04450	0	Transcribed	0_Transcribed	0.79
AG04450	3	Promoter	3_Promoter	1.05
AG04450	2	Quiescent	2_Quiescent	0.755
AG04450	5	Quiescent	5_Quiescent	0.735
AG04450	4	Quiescent	4_Quiescent	0.68
AG04450	7	LowConfidence	7_LowConfidence	0.81
AG04450	6	Quiescent	6_Quiescent	0.745
AG04450	9	Enhancer	9_Enhancer	0.855
AG04450	8	RegPermissive	8_RegPermissive	0.845
MCF-7	11	Promoter	11_Promoter	0.97
MCF-7	10	Quiescent	10_Quiescent	0.72
MCF-7	13	Quiescent	13_Quiescent	0.695
MCF-7	12	Quiescent	12_Quiescent	0.72
MCF-7	15	RegPermissive	15_RegPermissive	0.695
MCF-7	14	Quiescent	14_Quiescent	0.71
MCF-7	16	Quiescent	16_Quiescent	0.72
MCF-7	1	Quiescent	1_Quiescent	0.735
MCF-7	0	Quiescent	0_Quiescent	0.7
MCF-7	3	Promoter	3_Promoter	0.915
MCF-7	2	Transcribed	2_Transcribed	0.745
MCF-7	5	Quiescent	5_Quiescent	0.71
MCF-7	4	Transcribed	4_Transcribed	0.725
MCF-7	7	Quiescent	7_Quiescent	0.715
MCF-7	6	Quiescent	6_Quiescent	0.72
MCF-7	9	Quiescent	9_Quiescent	0.705
MCF-7	8	Quiescent	8_Quiescent	0.74
SMALL_INTESTINE_OC	11	ConstitutiveHet	11_ConstitutiveHet	0.685
SMALL_INTESTINE_OC	10	RegPermissive	10_RegPermissive	0.795
SMALL_INTESTINE_OC	13	Quiescent	13_Quiescent	0.75
SMALL_INTESTINE_OC	12	Bivalent	12_Bivalent	0.82
SMALL_INTESTINE_OC	14	Quiescent	14_Quiescent	0.67
SMALL_INTESTINE_OC	1	Quiescent	1_Quiescent	0.725
SMALL_INTESTINE_OC	0	Quiescent	0_Quiescent	0.74
SMALL_INTESTINE_OC	3	Transcribed	3_Transcribed	0.895
SMALL_INTESTINE_OC	2	Promoter	2_Promoter	0.88
SMALL_INTESTINE_OC	5	Enhancer	5_Enhancer	0.8
SMALL_INTESTINE_OC	4	Transcribed	4_Transcribed	0.845
SMALL_INTESTINE_OC	7	Transcribed	7_Transcribed	0.95
SMALL_INTESTINE_OC	6	LowConfidence	6_LowConfidence	0.72
SMALL_INTESTINE_OC	9	Promoter	9_Promoter	1.01
SMALL_INTESTINE_OC	8	Enhancer	8_Enhancer	0.82
AG10803	11	Bivalent	11_Bivalent	0.84
AG10803	10	LowConfidence	10_LowConfidence	0.81
AG10803	12	Enhancer	12_Enhancer	0.935
AG10803	1	Quiescent	1_Quiescent	0.56
AG10803	0	Quiescent	0_Quiescent	0.745
AG10803	3	RegPermissive	3_RegPermissive	0.735
AG10803	2	Quiescent	2_Quiescent	0.72
AG10803	5	FacultativeHet	5_FacultativeHet	0.785
AG10803	4	Enhancer	4_Enhancer	0.85
AG10803	7	Quiescent	7_Quiescent	0.715
AG10803	6	Quiescent	6_Quiescent	0.735
AG10803	9	Bivalent	9_Bivalent	1.02
AG10803	8	Quiescent	8_Quiescent	0.79
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	11	Promoter	11_Promoter	0.905
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	10	Enhancer	10_Enhancer	0.815
BONE_MARROW_DERIVED_MESENCHYMAL_STEM_CELL_CULTURED_CELLS	13	FacultativeHet	13_FacultativeHet	0.76
